HL7	Kind of quantity	0254	SUB	*Substance Amount
HL7	Kind of quantity	0254	SUSC	*Susceptibility
HL7	Kind of quantity	0254	TASTE	Taste
HL7	Kind of quantity	0254	TEMP	*Temperature
HL7	Kind of quantity	0254	TEMPDF	*Temperature Difference
HL7	Kind of quantity	0254	TEMPIN	*Temperature Increment
HL7	Kind of quantity	0254	THRMCNC	*Threshold Mass Concentration
HL7	Kind of quantity	0254	THRSCNC	*Threshold Substance Concentration
HL7	Kind of quantity	0254	TIME	*Time (e.g. seconds)
HL7	Kind of quantity	0254	TITR	*Dilution Factor (Titer)
HL7	Kind of quantity	0254	TMDF	*Time Difference
HL7	Kind of quantity	0254	TMSTP	*Time Stamp -- Date and Time
HL7	Kind of quantity	0254	TRTO	*Time Ratio
HL7	Kind of quantity	0254	TYPE	*Type
HL7	Kind of quantity	0254	VCNT	*Volume Content
HL7	Kind of quantity	0254	VEL	*Velocity
HL7	Kind of quantity	0254	VELRT	*Velocity Ratio
HL7	Kind of quantity	0254	VFR	*Volume Fraction
HL7	Kind of quantity	0254	VISC	*Viscosity
HL7	Kind of quantity	0254	VOL	*Volume
HL7	Kind of quantity	0254	VRAT	*Volume Rate
HL7	Kind of quantity	0254	VRTO	*Volume Ratio
